"sitters_user_id","counties","sitters_member_id","sitters_sitter_has_review_yes_no","sitters_average_rating","sitters_total_number_of_reviews","sitters_birth_date","sitters_gender","sitters_zipcode","sitters_pay_min","sitters_pay_max","sitter_profiles_nanny_pay_rate","sitters_care_type","sitter_profiles_nanny_pay_min","sitter_profiles_education_completed","sitters_background_check_submitted_ever_yes_no","sitter_profiles_years_of_experience","sitter_profiles_comfortable_with_pets_yes_no","sitter_profiles_sick_children_yes_no","sitter_profiles_smoker_yes_no","sitter_profiles_childcare_profile_completed_yes_no","sitter_profiles_childcare_reference_count","sitter_profiles_homework_help_yes_no","sitter_profiles_cpr_certified_yes_no","sitter_profiles_first_aid_training_yes_no","sitter_profiles_childcare_access_to_transportation_yes_no","special_needs_yes_no","sitters_city","NA","laundry","travel_with_family","potty_training","crafts","swimming_supervision","light_housekeeping","meal_preparation","age_range","mean_pay_rate_sitters"
"4e3b4025-35fb-505c-a70b-4bf0e29e8eb9","Franklin",19567461,"No",NA,0,24,"female","01379","20","40","{""min"":0,""max"":0}","Nanny","$0.00",NA,"No",6,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Wendell",NA,"Yes","Yes",NA,"Yes","Yes",NA,"Yes","18-24",30
"89937e18-7cfc-585f-baaa-06c16ad4d80b","Worcester",16953609,"No",NA,0,59,"female","01453","15","20",NA,"Babysitter",NA,NA,"No",26,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",17.5
"4b0269bd-5a40-5aec-82e0-c3e164d96812","Berkshire",18653623,"No",NA,0,34,"female","01201","13","20","{""min"":1200,""max"":1500}","Babysitter","$12.00",NA,"No",2,"Yes","Yes","No","Yes",NA,"No","No","No","Yes","No","Pittsfield",NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes","25-34",16.5
"344fa5fa-4555-5c4b-b5c9-198d8b94befa","Franklin",18723042,"No",NA,0,22,"male","01364","15","25","{""min"":1500,""max"":2500}","Babysitter","$15.00","Some College","No",1,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Orange",NA,"Yes","Yes",NA,NA,"Yes","Yes",NA,"18-24",20
"8a10d3a2-f53e-503c-9bed-27ff7d21ce6b","Franklin",12254664,"No",NA,0,39,"female","01301","20","35","{""min"":2000,""max"":3500}","Nanny","$20.00",NA,"Yes",20,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Greenfield",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","35-44",27.5
"7d36bdf5-be6d-5127-9521-0d9964d4d4ea","Hampshire",18481371,"No",NA,0,27,"female","01002",NA,NA,"{""min"":1500,""max"":2500}","Nanny","$15.00",NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"58c498cb-a66d-5217-8401-ed774d9cf34b","Worcester",17437234,"No",NA,0,58,"female","01453","15","25","{""min"":1800,""max"":2500}","Nanny","$18.00","Some College","No",14,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",20
"49e89756-0e6e-510e-a3de-fd663e10afcd","Worcester",14355195,"No",NA,0,26,"female","01453","20","28","{""min"":2400,""max"":3200}","Nanny","$24.00","Some College","Yes",7,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,NA,"Yes","Yes","Yes","Yes",NA,"Yes","25-34",24
"1218537d-9d77-5252-9586-27036f53ef0e","Hampden",19018382,"No",NA,0,22,"female","01085",NA,NA,"{""min"":2000,""max"":3000}","Nanny","$20.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"7e71031e-7843-5b8e-b157-39af06ca356e","Worcester",20300351,"No",NA,0,44,"female","01453",NA,NA,"{""min"":2300,""max"":3500}","Nanny","$23.00",NA,"Yes",7,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"35-44",NA
"40f2c3d4-1741-5310-a37d-5ffdaee3eee9","Worcester",15667519,"No",NA,0,21,"female","01453","10","20",NA,"Babysitter",NA,"Some High School","No",3,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster",NA,"Yes",NA,NA,NA,"Yes",NA,"Yes","18-24",15
"8ce7a46e-17e6-5b02-83f0-b78427bb4842","Franklin",19061815,"No",NA,0,21,"female","01342","16","25","{""min"":1700,""max"":2800}","Babysitter","$17.00",NA,"No",5,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Deerfield",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",20.5
"32453ec8-f504-5f67-a9d5-ecd5f80b3926","Hampshire",20546975,"No",NA,0,40,"male","01002","20","40",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"35-44",30
"b9d21105-70aa-5e82-b9df-a09d9a4552d8","Hampshire",19283408,"No",NA,0,23,"female","01002","14","15",NA,"Babysitter",NA,NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",14.5
"54de18e2-a3eb-556f-bedd-afb98c594486","Worcester",20152059,"No",NA,0,45,"female","01453",NA,NA,"{""min"":2500,""max"":3500}","Nanny","$25.00",NA,"No",20,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"c4018004-c1a5-59c0-847c-292d62298fed","Berkshire",19942465,"No",NA,0,29,"female","01201","27","30",NA,"Babysitter",NA,NA,"No",8,"Yes","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",28.5
"7ac7dbed-f76c-5390-8741-f7ce48e774e7","Worcester",19631725,"No",NA,0,46,"female","01453",NA,NA,"{""min"":2700,""max"":3000}","Nanny","$27.00",NA,"No",15,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"043b7aa8-d41e-5b62-b4d2-a350e9a84557","Berkshire",20300214,"No",NA,0,35,"female","01201","15","20",NA,"Babysitter",NA,"College Degree","No",4,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","Yes","Allendale",NA,"Yes","Yes","Yes","Yes","Yes",NA,"Yes","35-44",17.5
"68a406bb-236a-5748-9c3b-184c66e34563","Franklin",18077680,"No",NA,0,22,"female","01376","12","20","{""min"":1300,""max"":2000}","Babysitter","$13.00","Some College","No",6,"Yes","Yes","No","Yes",NA,"Yes","Yes","No","Yes","No","Turners Falls",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",16
"c121ade0-1a5e-56c5-bc17-5950918edb75","Hampshire",17568612,"No",NA,0,24,"female","01002","15","17",NA,"Babysitter",NA,NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",16
"47ad981a-e746-5d8a-94d9-918fbdb43b6d","Hampden",20261611,"No",NA,0,23,"female","01085",NA,NA,"{""min"":2500,""max"":3000}","Nanny","$25.00",NA,"No",20,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"c75b4e0b-36b5-525e-8daf-568907d680d9","Franklin",19476997,"No",NA,0,62,"female","01301","18","20","{""min"":1800,""max"":2500}","Nanny","$18.00","Graduate Degree","No",0,"Yes","Yes","No","Yes",1,"Yes","No","Yes","Yes","Yes","Greenfield",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","55-64",19
"95ca8306-0936-5d8f-8dde-e38fae7ff356","Worcester",19480201,"No",NA,0,21,"female","01453","18","25","{""min"":1800,""max"":2500}","Babysitter","$18.00","High School Degree","No",2,"Yes","No","No","Yes",2,"Yes","No","No","Yes","Yes","Leominster",NA,NA,"Yes",NA,NA,"Yes","Yes","Yes","18-24",21.5
"0f0b9561-de56-521e-ab6b-38dd69090893","Berkshire",17985723,"No",NA,0,27,"female","01201","20","35","{""min"":2500,""max"":3500}","Babysitter","$25.00","Some College","No",9,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Pittsfield",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",27.5
"fa65c4d7-b361-550a-badb-7ea24229b125","Worcester",14063872,"No",NA,0,34,"female","01453","12","20",NA,"Babysitter",NA,"College Degree","Yes",1,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster",NA,"Yes","Yes",NA,"Yes",NA,"Yes","Yes","25-34",16
"bf8e9723-baba-5cb3-9771-2d92c3c0efd7","Worcester",18742280,"No",NA,0,25,"female","01453","16","20",NA,"Babysitter",NA,NA,"Yes",9,"Yes","Yes","No","Yes",2,"Yes","No","No","No","Yes","Leominster",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",18
"31b337a4-e3bc-5c85-94f0-543f47602cef","Franklin",18530218,"No",NA,0,62,"female","01301",NA,NA,"{""min"":2000,""max"":3000}","Nanny","$20.00",NA,"No",23,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",NA
"40acd8f0-89a9-5419-a9e9-36a53d647517","Hampshire",11852081,"No",NA,0,31,"female","01002","14","16","{""min"":1200,""max"":1500}","Babysitter","$12.00","College Degree","Yes",14,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",15
"7cbbc479-d4aa-543d-af85-93041cb3af4f","Franklin",20039275,"No",NA,0,20,"female","01351","16","30",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Montague","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",23
"cf050141-1fad-5ff5-a595-0b47bfb9d785","Hampden",20101657,"Yes",5,1,20,"female","01085","10","20",NA,"Babysitter",NA,NA,"Yes",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Westfield",NA,NA,NA,NA,"Yes",NA,NA,NA,"18-24",15
"ae644ccc-7826-56ca-943e-8190c7085aa6","Hampshire",15868294,"No",NA,0,28,"male","01002","12","30",NA,"Babysitter",NA,"High School Degree","No",10,"Yes","Yes","No","Yes",NA,"Yes","No","No","No","Yes","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",21
"370812cb-50e5-5b24-ab91-ae0eab6e7c05","Franklin",18149865,"No",NA,0,28,"female","01301",NA,NA,"{""min"":0,""max"":0}","Nanny","$0.00",NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"4daaf7eb-a357-501f-a5d0-0ecfa489ffca","Hampden",16995781,"No",NA,0,23,"female","01085","15","20",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17.5
"fa800e46-8a2f-55f8-964f-347efe1b6c9a","Worcester",18151407,"No",NA,0,22,"female","01453",NA,NA,"{""min"":2300,""max"":4000}","Nanny","$23.00",NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"26fc5680-2a9a-5a52-b0df-d56a6aed7c6e","Hampshire",19331135,"No",NA,0,26,"female","01002","18","22",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",20
"0a50032c-0e42-5087-b8ca-553c415d79ff","Hampden",14348257,"No",NA,0,38,"female","01085","16","25","{""min"":2500,""max"":5000}","Nanny","$25.00","College Degree","No",10,"Yes","No","No","Yes",2,"No","No","No","Yes","Yes","Westfield",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","35-44",20.5
"9550fdcb-a39b-5f56-8649-cb7e67f4dba2","Berkshire",19457118,"No",NA,0,22,"female","01201",NA,NA,"{""min"":1700,""max"":2500}","Nanny","$17.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"f331187b-1ed0-5e83-a827-a263b0d3e2e3","Hampshire",20140798,"No",NA,0,24,"female","01002","15","30",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",22.5
"43cd9d98-6639-564f-b7f2-990363a64984","Hampshire",11439630,"No",NA,0,37,"female","01002",NA,NA,"{""min"":2000,""max"":3000}","Nanny","$20.00","Graduate Degree","No",15,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","35-44",NA
"b422225e-5aac-5f4b-8b88-97aa7e832c15","Franklin",18565502,"No",NA,0,24,"female","01375","15","20",NA,"Babysitter",NA,NA,"No",7,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","Yes","Sunderland",NA,NA,NA,NA,"Yes","Yes",NA,"Yes","18-24",17.5
"6c763bf2-93f1-5bc8-89b8-4c060ae6dc52","Franklin",19248108,"No",NA,0,35,"female","01364",NA,NA,"{""min"":1600,""max"":2500}","Nanny","$16.00",NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Orange","Yes",NA,NA,NA,NA,NA,NA,NA,"35-44",NA
"df3ac937-dd35-5880-a179-cd076808cd2a","Berkshire",17994450,"No",NA,0,23,"female","01201","15","20","{""min"":1500,""max"":2000}","Babysitter","$15.00","High School Degree","No",8,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Pittsfield",NA,NA,NA,NA,NA,NA,"Yes","Yes","18-24",17.5
"5a2c5dd0-764b-5926-a9b2-5faa7689a0fb","Worcester",18193615,"No",NA,0,43,"female","01453","13","18",NA,"Babysitter",NA,"High School Degree","Yes",10,"Yes","Yes","Yes","Yes",NA,"Yes","Yes","No","Yes","Yes","Leominster",NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes","35-44",15.5
"7dcd4eb9-dad2-5e03-a13a-d84af9a0745c","Worcester",19301388,"No",NA,0,26,"female","01453","20","40",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",30
"14e9451f-57ce-58e9-9324-07ea9444fa97","Franklin",18186666,"No",NA,0,57,"female","01054","0","0",NA,"Babysitter",NA,NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leverett","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",0
"bb896aec-3483-5ecc-88c2-2c9f2ff51126","Worcester",18608601,"No",NA,0,30,"female","01453","10","15",NA,"Babysitter",NA,"High School Degree","No",2,"No","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Leominster",NA,NA,NA,NA,"Yes",NA,NA,"Yes","25-34",12.5
"7b8b6d74-e315-5fdc-b7fd-f79d82de91bc","Hampden",19995192,"No",NA,0,56,"female","01085","15","20",NA,"Babysitter",NA,NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"55-64",17.5
"76dc92a9-97a6-5212-9971-6a1a58fb9e6e","Berkshire",16744612,"No",NA,0,25,"female","01201",NA,NA,"{""min"":1400,""max"":2000}","Nanny","$14.00","Some College","No",5,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Pittsfield",NA,NA,NA,NA,"Yes","Yes","Yes",NA,"25-34",NA
"7efe9af2-4925-52b3-885a-d185f67eb947","Franklin",19238443,"No",NA,0,63,"female","01337","20","25",NA,"Babysitter",NA,NA,"Yes",25,"Yes","No","No","Yes",NA,"No","No","No","No","No","Bernardston","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",22.5
"fd691c1c-97a7-56cd-a8ab-f46e309f671e","Worcester",20338092,"No",NA,0,57,"female","01453","0","100","{""min"":0,""max"":0}","Nanny","$0.00",NA,"Yes",30,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","55-64",50
"38ee0d7b-1d34-57c5-b4c6-789064ca2aa6","Franklin",15514052,"No",NA,0,24,"female","01375","13","20",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",1,"Yes","No","No","Yes","Yes","Sunderland",NA,NA,NA,NA,"Yes",NA,NA,NA,"18-24",16.5
"063b7bd2-991c-5933-899c-b9474a49eafc","Hampden",19856840,"No",NA,0,27,"female","01085","18","30",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",24
"42647099-0e0c-54f2-85a3-765af14c6073","Hampden",19926954,"No",NA,0,29,"female","01085","15","20",NA,"Babysitter",NA,"Graduate Degree","No",4,"Yes","No","No","Yes",NA,"No","Yes","Yes","Yes","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",17.5
"a2025209-76a7-5552-a0ce-5e7cdc79e91f","Worcester",19224674,"No",NA,0,21,"female","01453","10","15",NA,"Babysitter",NA,NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",12.5
"c078116b-0727-5477-b610-df19bd72c3fe","Worcester",19202011,"No",NA,0,64,"female","01453",NA,NA,"{""min"":2200,""max"":2800}","Nanny","$22.00",NA,"No",15,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",NA
"17a00323-b7af-5dc3-8586-d7ba0e3c0423","Worcester",15004780,"No",NA,0,55,"female","01453","15","20",NA,"Babysitter",NA,"Some College","No",3,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","55-64",17.5
"161afe03-e5a9-5e1a-aeaa-0e8de6782b0a","Berkshire",20256876,"No",NA,0,33,"female","01201","15","20",NA,"Babysitter",NA,NA,"No",0,"No","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",17.5
"47dbe736-0809-523e-832a-cb109c69c6a7","Worcester",18842057,"No",NA,0,26,"female","01453","12","20",NA,"Babysitter",NA,"Some College","No",3,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",16
